CC2344-L1,CC2344-L2,CC2344-L3,CC2344-L4,CC2344-L5,CC2344-L6,CC2344-L7,CC2344-L8,CC2344-L9,CC2344-L10,CC2344-L11,CC2344-L12,CC2344-L13,CC2344-L14,CC2344-L15,CC2931-L1,CC2931-L2,CC2931-L3,CC2931-L4,CC2931-L5,CC2931-L6,CC2931-L7,CC2931-L9,CC2931-L10,CC2931-L11,CC2931-L13,CC2931-L14,CC2931-L15
CHLRE_02G096500V5,,,CHLRE_02G109950V5,,CHLRE_09G388100V5,,,CHLRE_02G083800V5,CHLRE_03G201776V5,CHLRE_02G088651V5,CHLRE_03G193150V5,,,CHLRE_02G099750V5,5722272.0,,,,,5724080.0,,,,5722009.0,,5718983.0,5721778.0
CHLRE_02G096650V5,,,CHLRE_02G110050V5,,CHLRE_09G388400V5,,,CHLRE_02G084050V5,CHLRE_03G200319V5,CHLRE_02G088800V5,CHLRE_03G193950V5,,,CHLRE_02G099950V5,5728098.0,,,,,5716276.0,,,,5720043.0,,5722177.0,5721778.0
CHLRE_02G097150V5,,,CHLRE_02G110100V5,,CHLRE_09G388700V5,,,CHLRE_02G084300V5,CHLRE_03G199759V5,CHLRE_02G089350V5,CHLRE_03G194050V5,,,CHLRE_02G100300V5,5716413.0,,,,,5716278.0,,,,5727221.0,,5722217.0,5721778.0
CHLRE_02G097213V5,,,CHLRE_02G110400V5,,CHLRE_09G388750V5,,,CHLRE_02G084350V5,CHLRE_04G214433V5,CHLRE_02G089450V5,CHLRE_03G194400V5,,,CHLRE_02G100633V5,,,,,,5716320.0,,,,5721394.0,,5717250.0,5721778.0
CHLRE_02G097250V5,,,CHLRE_02G110500V5,,CHLRE_09G389851V5,,,CHLRE_02G084400V5,CHLRE_04G216650V5,CHLRE_02G089850V5,CHLRE_03G195388V5,,,CHLRE_02G101400V5,,,,,,5716450.0,,,,5718246.0,,5718614.0,5721836.0
CHLRE_02G097400V5,,,CHLRE_02G110550V5,,CHLRE_09G387652V5,,,CHLRE_02G084450V5,CHLRE_04G216737V5,CHLRE_02G090150V5,CHLRE_03G195750V5,,,CHLRE_02G101700V5,,,,,,5716453.0,,,,5722552.0,,5728909.0,5721836.0
CHLRE_02G097550V5,,,CHLRE_02G110950V5,,CHLRE_09G387801V5,,,CHLRE_02G084550V5,CHLRE_04G216826V5,CHLRE_02G090400V5,CHLRE_03G195950V5,,,CHLRE_02G101750V5,,,,,,5716467.0,,,,5720988.0,,,5721836.0
CHLRE_02G097650V5,,,CHLRE_02G111650V5,,CHLRE_09G387912V5,,,CHLRE_02G084650V5,CHLRE_04G217550V5,CHLRE_02G090500V5,CHLRE_03G197500V5,,,CHLRE_02G102776V5,,,,,,5716485.0,,,,5726778.0,,,5721836.0
CHLRE_02G097800V5,,,CHLRE_02G111800V5,,CHLRE_09G388097V5,,,CHLRE_02G085000V5,CHLRE_04G217750V5,CHLRE_02G090600V5,CHLRE_03G198050V5,,,CHLRE_02G102900V5,,,,,,5717132.0,,,,5715113.0,,,5721893.0
CHLRE_02G098700V5,,,CHLRE_02G111950V5,,CHLRE_09G388171V5,,,CHLRE_02G085050V5,CHLRE_04G216050V5,CHLRE_02G090650V5,CHLRE_03G198500V5,,,CHLRE_02G103000V5,,,,,,5717167.0,,,,5727875.0,,,5721893.0
CHLRE_02G099050V5,,,CHLRE_02G112100V5,,CHLRE_09G388245V5,,,CHLRE_02G085150V5,CHLRE_04G215650V5,CHLRE_02G090689V5,CHLRE_03G207650V5,,,CHLRE_02G103150V5,,,,,,5717178.0,,,,5728145.0,,,5721893.0
CHLRE_02G099055V5,,,CHLRE_02G112650V5,,CHLRE_09G388875V5,,,CHLRE_02G085200V5,CHLRE_04G215550V5,CHLRE_02G091000V5,CHLRE_03G207600V5,,,CHLRE_02G103300V5,,,,,,5717958.0,,,,5720452.0,,,5721893.0
CHLRE_02G099200V5,,,CHLRE_02G112900V5,,CHLRE_09G388986V5,,,CHLRE_02G085300V5,CHLRE_04G215050V5,CHLRE_02G091100V5,CHLRE_03G207250V5,,,CHLRE_02G104600V5,,,,,,5719118.0,,,,5725589.0,,,5721902.0
CHLRE_02G099800V5,,,CHLRE_02G113250V5,,CHLRE_09G389060V5,,,CHLRE_02G085650V5,CHLRE_04G215000V5,CHLRE_02G091150V5,CHLRE_03G207200V5,,,CHLRE_02G104725V5,,,,,,5721748.0,,,,5717504.0,,,5721902.0
CHLRE_02G099879V5,,,CHLRE_02G113300V5,,CHLRE_09G389134V5,,,CHLRE_02G085950V5,CHLRE_04G214700V5,CHLRE_02G091300V5,CHLRE_03G207000V5,,,CHLRE_02G104800V5,,,,,,5721767.0,,,,5722017.0,,,5721902.0
CHLRE_02G100050V5,,,CHLRE_02G113350V5,,CHLRE_09G389208V5,,,CHLRE_02G086000V5,CHLRE_04G213900V5,CHLRE_02G091400V5,CHLRE_03G206800V5,,,CHLRE_02G105000V5,,,,,,5721777.0,,,,5723464.0,,,5721902.0
CHLRE_02G100100V5,,,CHLRE_02G113400V5,,CHLRE_09G389245V5,,,CHLRE_02G086150V5,CHLRE_04G213751V5,CHLRE_02G091450V5,CHLRE_03G205150V5,,,CHLRE_02G105450V5,,,,,,5721778.0,,,,5724104.0,,,5721929.0
CHLRE_02G100300V5,,,CHLRE_02G113652V5,,CHLRE_09G389430V5,,,CHLRE_02G086200V5,CHLRE_04G213000V5,CHLRE_02G091550V5,CHLRE_03G205050V5,,,CHLRE_02G105550V5,,,,,,5721836.0,,,,5715376.0,,,5721929.0
CHLRE_02G100400V5,,,CHLRE_02G113700V5,,CHLRE_09G389504V5,,,CHLRE_02G086250V5,CHLRE_04G212450V5,CHLRE_02G091567V5,CHLRE_03G204850V5,,,CHLRE_02G105600V5,,,,,,5721893.0,,,,5719552.0,,,5721929.0
CHLRE_02G100600V5,,,CHLRE_02G113751V5,,CHLRE_09G389838V5,,,CHLRE_02G086500V5,CHLRE_04G211900V5,CHLRE_02G091650V5,CHLRE_03G204600V5,,,CHLRE_02G106000V5,,,,,,5721902.0,,,,5722203.0,,,5721929.0
CHLRE_02G100800V5,,,CHLRE_02G113850V5,,CHLRE_09G389875V5,,,CHLRE_02G086700V5,CHLRE_04G217900V5,CHLRE_02G091850V5,CHLRE_03G204500V5,,,CHLRE_02G106100V5,,,,,,5721929.0,,,,5718712.0,,,5721953.0
CHLRE_02G100900V5,,,CHLRE_02G113900V5,,CHLRE_09G389912V5,,,CHLRE_02G086850V5,CHLRE_04G218350V5,CHLRE_02G092350V5,CHLRE_03G204400V5,,,CHLRE_02G106150V5,,,,,,5721953.0,,,,5715757.0,,,5721953.0
CHLRE_02G101050V5,,,CHLRE_02G114050V5,,CHLRE_09G390578V5,,,CHLRE_02G086887V5,CHLRE_04G218650V5,CHLRE_02G092400V5,CHLRE_03G202400V5,,,CHLRE_02G106250V5,,,,,,5721958.0,,,,5715794.0,,,5721953.0
CHLRE_02G101400V5,,,CHLRE_02G114600V5,,CHLRE_09G391319V5,,,CHLRE_02G087200V5,CHLRE_04G219100V5,CHLRE_02G093300V5,CHLRE_03G202202V5,,,CHLRE_02G106450V5,,,,,,5721963.0,,,,5721532.0,,,5721953.0
CHLRE_02G101850V5,,,CHLRE_02G114700V5,,CHLRE_09G391467V5,,,CHLRE_02G087600V5,CHLRE_04G220633V5,CHLRE_02G093650V5,CHLRE_03G201400V5,,,CHLRE_02G107000V5,,,,,,5723806.0,,,,5722395.0,,,5721958.0
CHLRE_02G102400V5,,,CHLRE_02G114750V5,,CHLRE_09G391949V5,,,CHLRE_02G087700V5,CHLRE_04G220900V5,CHLRE_02G093750V5,CHLRE_03G200800V5,,,CHLRE_02G107150V5,,,,,,5723811.0,,,,5727593.0,,,5721958.0
CHLRE_02G102950V5,,,CHLRE_02G114850V5,,CHLRE_09G392430V5,,,CHLRE_02G087800V5,CHLRE_04G220950V5,CHLRE_02G093800V5,CHLRE_03G200750V5,,,CHLRE_02G107400V5,,,,,,5724508.0,,,,5728910.0,,,5721958.0
CHLRE_02G103200V5,,,CHLRE_02G115000V5,,CHLRE_09G392467V5,,,CHLRE_02G087950V5,CHLRE_04G222050V5,CHLRE_02G093850V5,CHLRE_03G199900V5,,,CHLRE_02G107500V5,,,,,,5725949.0,,,,5717234.0,,,5721958.0
CHLRE_02G103250V5,,,CHLRE_02G115350V5,,CHLRE_09G393062V5,,,CHLRE_02G088100V5,CHLRE_04G222100V5,CHLRE_02G094450V5,CHLRE_03G199050V5,,,CHLRE_02G107550V5,,,,,,5725959.0,,,,5723722.0,,,5721963.0
CHLRE_02G103350V5,,,CHLRE_02G115400V5,,CHLRE_09G386986V5,,,CHLRE_02G088200V5,CHLRE_04G222850V5,CHLRE_02G094600V5,CHLRE_03G213537V5,,,CHLRE_02G107850V5,,,,,,5725975.0,,,,5720426.0,,,5721963.0
CHLRE_02G103450V5,,,CHLRE_02G115900V5,,CHLRE_02G147550V5,,,CHLRE_02G088300V5,CHLRE_04G225200V5,CHLRE_02G094700V5,CHLRE_03G213313V5,,,CHLRE_02G108150V5,,,,,,5726006.0,,,,5725247.0,,,5721963.0
CHLRE_02G103900V5,,,CHLRE_02G116100V5,,CHLRE_02G147350V5,,,CHLRE_02G088350V5,CHLRE_04G225500V5,CHLRE_02G094750V5,CHLRE_03G211745V5,,,CHLRE_02G108550V5,,,,,,5727630.0,,,,5729027.0,,,5721963.0
CHLRE_02G104300V5,,,CHLRE_02G116250V5,,CHLRE_02G147150V5,,,CHLRE_02G088400V5,CHLRE_04G225950V5,CHLRE_02G095200V5,CHLRE_03G209505V5,,,CHLRE_02G108700V5,,,,,,5727766.0,,,,5728208.0,,,5723806.0
CHLRE_02G104450V5,,,CHLRE_02G116300V5,,CHLRE_02G146700V5,,,CHLRE_02G088450V5,CHLRE_04G226500V5,CHLRE_02G095450V5,CHLRE_03G207601V5,,,CHLRE_02G109000V5,,,,,,5728505.0,,,,5720036.0,,,5723806.0
CHLRE_02G104725V5,,,CHLRE_02G116650V5,,CHLRE_02G146500V5,,,CHLRE_02G088500V5,CHLRE_04G226600V5,CHLRE_02G095700V5,CHLRE_03G206593V5,,,CHLRE_02G110300V5,,,,,,5728604.0,,,,5726149.0,,,5723806.0
CHLRE_02G105000V5,,,CHLRE_02G116700V5,,CHLRE_02G145950V5,,,CHLRE_02G088700V5,CHLRE_04G226950V5,CHLRE_02G095800V5,CHLRE_03G205697V5,,,CHLRE_02G110450V5,,,,,,5721411.0,,,,5727599.0,,,5723806.0
CHLRE_02G105400V5,,,CHLRE_02G116750V5,,CHLRE_02G145628V5,,,CHLRE_02G088800V5,CHLRE_04G227450V5,CHLRE_02G095850V5,CHLRE_03G205361V5,,,CHLRE_02G110550V5,,,,,,5724176.0,,,,5723315.0,,,5723811.0
CHLRE_02G105500V5,,,CHLRE_02G117000V5,,CHLRE_02G145200V5,,,CHLRE_02G089050V5,CHLRE_04G227800V5,CHLRE_02G096000V5,CHLRE_03G203793V5,,,CHLRE_02G110800V5,,,,,,5727109.0,,,,5717299.0,,,5723811.0
CHLRE_02G105600V5,,,CHLRE_02G117050V5,,CHLRE_02G145150V5,,,CHLRE_02G089100V5,CHLRE_04G232702V5,CHLRE_02G096100V5,CHLRE_03G203569V5,,,CHLRE_02G111000V5,,,,,,5720015.0,,,,5723446.0,,,5723811.0
CHLRE_02G106150V5,,,CHLRE_02G117700V5,,CHLRE_02G144700V5,,,CHLRE_02G089150V5,CHLRE_04G233102V5,CHLRE_02G096250V5,CHLRE_03G202449V5,,,CHLRE_02G111350V5,,,,,,5725487.0,,,,5723704.0,,,5723811.0
CHLRE_02G106250V5,,,CHLRE_02G117850V5,,CHLRE_02G144650V5,,,CHLRE_02G089200V5,CHLRE_04G233202V5,CHLRE_02G096400V5,CHLRE_03G202001V5,,,CHLRE_02G111650V5,,,,,,5715381.0,,,,5715950.0,,,5724508.0
CHLRE_02G106300V5,,,CHLRE_02G117900V5,,CHLRE_02G144500V5,,,CHLRE_02G089450V5,CHLRE_05G242050V5,CHLRE_02G096900V5,CHLRE_04G216826V5,,,CHLRE_02G111750V5,,,,,,5726625.0,,,,5728697.0,,,5724508.0
CHLRE_02G106500V5,,,CHLRE_02G118000V5,,CHLRE_02G144006V5,,,CHLRE_02G089850V5,CHLRE_05G242300V5,CHLRE_02G097150V5,CHLRE_04G217911V5,,,CHLRE_02G111950V5,,,,,,5720606.0,,,,5726460.0,,,5724508.0
CHLRE_02G106750V5,,,CHLRE_02G118050V5,,CHLRE_02G143200V5,,,CHLRE_02G089950V5,CHLRE_05G242350V5,CHLRE_02G097213V5,CHLRE_04G217933V5,,,CHLRE_02G112266V5,,,,,,5728957.0,,,,5728755.0,,,5724508.0
CHLRE_02G106850V5,,,CHLRE_02G118300V5,,CHLRE_02G143052V5,,,CHLRE_02G090000V5,CHLRE_05G242400V5,CHLRE_02G097300V5,CHLRE_04G217937V5,,,CHLRE_02G112333V5,,,,,,5728375.0,,,,5726501.0,,,5725949.0
CHLRE_02G106950V5,,,CHLRE_02G118450V5,,CHLRE_02G142950V5,,,CHLRE_02G090400V5,CHLRE_05G243850V5,CHLRE_02G097650V5,CHLRE_04G217949V5,,,CHLRE_02G112750V5,,,,,,5720649.0,,,,5727075.0,,,5725949.0
CHLRE_02G107000V5,,,CHLRE_02G118700V5,,CHLRE_02G142900V5,,,CHLRE_02G090451V5,CHLRE_05G244701V5,CHLRE_02G097800V5,CHLRE_04G216050V5,,,CHLRE_02G112950V5,,,,,,5720889.0,,,,5727549.0,,,5725949.0
CHLRE_02G107200V5,,,CHLRE_02G118801V5,,CHLRE_02G142850V5,,,CHLRE_02G090500V5,CHLRE_05G244750V5,CHLRE_02G098050V5,CHLRE_04G215600V5,,,CHLRE_02G113200V5,,,,,,5722711.0,,,,5722734.0,,,5725949.0
CHLRE_02G107350V5,,,CHLRE_02G118850V5,,CHLRE_02G142750V5,,,CHLRE_02G090600V5,CHLRE_05G245450V5,CHLRE_02G098250V5,CHLRE_04G214850V5,,,CHLRE_02G113350V5,,,,,,5728895.0,,,,5725548.0,,,5725959.0
CHLRE_02G107400V5,,,CHLRE_02G118900V5,,CHLRE_02G142650V5,,,CHLRE_02G090950V5,CHLRE_05G246050V5,CHLRE_02G098350V5,CHLRE_04G214600V5,,,CHLRE_02G113652V5,,,,,,5728069.0,,,,5719732.0,,,5725959.0
CHLRE_02G107700V5,,,CHLRE_02G119000V5,,CHLRE_02G142100V5,,,CHLRE_02G091000V5,CHLRE_05G246400V5,CHLRE_02G098700V5,CHLRE_04G214504V5,,,CHLRE_02G113700V5,,,,,,5723548.0,,,,5718069.0,,,5725959.0
CHLRE_02G108200V5,,,CHLRE_02G119300V5,,CHLRE_02G142050V5,,,CHLRE_02G091400V5,CHLRE_05G246551V5,CHLRE_02G099055V5,CHLRE_04G213950V5,,,CHLRE_02G113751V5,,,,,,5716045.0,,,,5717502.0,,,5725959.0
CHLRE_02G108400V5,,,CHLRE_02G119350V5,,CHLRE_02G142000V5,,,CHLRE_02G091550V5,CHLRE_05G246753V5,CHLRE_02G099100V5,CHLRE_04G212550V5,,,CHLRE_02G113850V5,,,,,,5720121.0,,,,5719409.0,,,5725975.0
CHLRE_02G108450V5,,,CHLRE_02G119550V5,,CHLRE_02G141950V5,,,CHLRE_02G091850V5,CHLRE_05G247600V5,CHLRE_02G099200V5,CHLRE_04G211600V5,,,CHLRE_02G114650V5,,,,,,5728469.0,,,,5728767.0,,,5725975.0
CHLRE_02G108550V5,,,CHLRE_02G119751V5,,CHLRE_02G141701V5,,,CHLRE_02G092150V5,CHLRE_05G247650V5,CHLRE_02G099300V5,CHLRE_04G211599V5,,,CHLRE_02G115250V5,,,,,,5722697.0,,,,5722770.0,,,5725975.0
CHLRE_02G108700V5,,,CHLRE_02G119900V5,,CHLRE_03G143867V5,,,CHLRE_02G092200V5,CHLRE_05G241638V5,CHLRE_02G099750V5,CHLRE_04G217850V5,,,CHLRE_02G115300V5,,,,,,5722384.0,,,,5721538.0,,,5725975.0
CHLRE_02G108900V5,,,CHLRE_02G120050V5,,CHLRE_03G143887V5,,,CHLRE_02G092400V5,CHLRE_05G234639V5,CHLRE_02G099800V5,CHLRE_04G218250V5,,,CHLRE_02G115400V5,,,,,,5725418.0,,,,5720567.0,,,5726006.0
CHLRE_02G109000V5,,,CHLRE_02G120150V5,,CHLRE_03G143987V5,,,CHLRE_02G092451V5,CHLRE_05G234652V5,CHLRE_02G099879V5,CHLRE_04G218400V5,,,CHLRE_02G115450V5,,,,,,5722005.0,,,,5724060.0,,,5726006.0
CHLRE_02G109450V5,,,CHLRE_02G120350V5,,CHLRE_03G144031V5,,,CHLRE_02G092700V5,CHLRE_05G234657V5,CHLRE_02G100050V5,CHLRE_04G218450V5,,,CHLRE_02G115508V5,,,,,,5721234.0,,,,5716620.0,,,5726006.0
CHLRE_02G109750V5,,,CHLRE_09G386800V5,,CHLRE_03G144104V5,,,CHLRE_02G092750V5,CHLRE_05G235550V5,CHLRE_02G100200V5,CHLRE_04G218850V5,,,CHLRE_02G116150V5,,,,,,5719530.0,,,,5724624.0,,,5726006.0
CHLRE_02G110300V5,,,CHLRE_09G386850V5,,CHLRE_03G144124V5,,,CHLRE_02G093300V5,CHLRE_05G236216V5,CHLRE_02G100300V5,CHLRE_04G219000V5,,,CHLRE_02G116300V5,,,,,,5715399.0,,,,5715722.0,,,5727630.0
CHLRE_02G110550V5,,,CHLRE_09G386950V5,,CHLRE_03G144144V5,,,CHLRE_02G094250V5,CHLRE_05G238374V5,CHLRE_02G100400V5,CHLRE_04G219450V5,,,CHLRE_02G116350V5,,,,,,5720328.0,,,,5724279.0,,,5727630.0
CHLRE_02G110600V5,,,CHLRE_09G387000V5,,CHLRE_03G144164V5,,,CHLRE_02G094500V5,CHLRE_05G238935V5,CHLRE_02G100800V5,CHLRE_04G219500V5,,,CHLRE_02G116450V5,,,,,,5724046.0,,,,5721352.0,,,5727630.0
CHLRE_02G110750V5,,,CHLRE_09G387050V5,,CHLRE_03G144324V5,,,CHLRE_02G094600V5,CHLRE_05G239750V5,CHLRE_02G100900V5,CHLRE_04G219750V5,,,CHLRE_02G116650V5,,,,,,5723898.0,,,,,,,5727630.0
CHLRE_02G110850V5,,,CHLRE_09G387200V5,,CHLRE_03G144524V5,,,CHLRE_02G094700V5,CHLRE_05G239900V5,CHLRE_02G101050V5,CHLRE_04G220200V5,,,CHLRE_02G117200V5,,,,,,5724391.0,,,,,,,5727766.0
CHLRE_02G111500V5,,,CHLRE_09G387300V5,,CHLRE_03G144647V5,,,CHLRE_02G095150V5,CHLRE_05G240550V5,CHLRE_02G101400V5,CHLRE_04G220633V5,,,CHLRE_02G117850V5,,,,,,5724921.0,,,,,,,5727766.0
CHLRE_02G111650V5,,,CHLRE_09G387550V5,,CHLRE_03G144687V5,,,CHLRE_02G095700V5,CHLRE_05G240650V5,CHLRE_02G101850V5,CHLRE_04G220850V5,,,CHLRE_02G118100V5,,,,,,5729029.0,,,,,,,5727766.0
CHLRE_02G112266V5,,,CHLRE_09G387700V5,,CHLRE_03G144747V5,,,CHLRE_02G095750V5,CHLRE_05G241150V5,CHLRE_02G101950V5,CHLRE_04G221950V5,,,CHLRE_02G118600V5,,,,,,5719407.0,,,,,,,5727766.0
CHLRE_02G112550V5,,,CHLRE_09G387800V5,,CHLRE_03G144827V5,,,CHLRE_02G095800V5,CHLRE_24G755347V5,CHLRE_02G102150V5,CHLRE_04G222100V5,,,CHLRE_02G118650V5,,,,,,5728920.0,,,,,,,5728505.0
CHLRE_02G112800V5,,,CHLRE_09G387850V5,,CHLRE_03G144947V5,,,CHLRE_02G096100V5,CHLRE_24G755447V5,CHLRE_02G102250V5,CHLRE_04G223600V5,,,CHLRE_02G118750V5,,,,,,5715997.0,,,,,,,5728505.0
CHLRE_02G113450V5,,,CHLRE_09G387900V5,,CHLRE_03G144967V5,,,CHLRE_02G096200V5,CHLRE_24G755647V5,CHLRE_02G102300V5,CHLRE_04G223800V5,,,CHLRE_02G118801V5,,,,,,5721745.0,,,,,,,5728505.0
CHLRE_02G113600V5,,,CHLRE_09G388000V5,,CHLRE_03G144987V5,,,CHLRE_02G096500V5,CHLRE_05G232600V5,CHLRE_02G102400V5,CHLRE_04G224100V5,,,CHLRE_02G118850V5,,,,,,5724425.0,,,,,,,5728505.0
CHLRE_02G113652V5,,,CHLRE_09G388050V5,,CHLRE_03G145187V5,,,CHLRE_02G096551V5,CHLRE_05G232900V5,CHLRE_02G102776V5,CHLRE_04G224150V5,,,CHLRE_02G119450V5,,,,,,5716700.0,,,,,,,5728604.0
CHLRE_02G113751V5,,,CHLRE_09G388150V5,,CHLRE_03G145227V5,,,CHLRE_02G097213V5,CHLRE_05G233050V5,CHLRE_02G102800V5,CHLRE_04G224800V5,,,CHLRE_02G119800V5,,,,,,5717500.0,,,,,,,5728604.0
CHLRE_02G113809V5,,,CHLRE_09G388450V5,,CHLRE_03G145727V5,,,CHLRE_02G097250V5,CHLRE_05G234150V5,CHLRE_02G102900V5,CHLRE_04G225350V5,,,CHLRE_02G119950V5,,,,,,5715613.0,,,,,,,5728604.0
CHLRE_02G114450V5,,,CHLRE_09G388500V5,,CHLRE_03G145827V5,,,CHLRE_02G097400V5,CHLRE_06G252050V5,CHLRE_02G102950V5,CHLRE_04G225650V5,,,CHLRE_02G120050V5,,,,,,5723243.0,,,,,,,5728604.0
CHLRE_02G114600V5,,,CHLRE_09G388600V5,,CHLRE_03G145867V5,,,CHLRE_02G097650V5,CHLRE_06G252650V5,CHLRE_02G103200V5,CHLRE_04G226600V5,,,CHLRE_09G387300V5,,,,,,5716831.0,,,,,,,5726396.0
CHLRE_02G115400V5,,,CHLRE_09G388750V5,,CHLRE_03G145947V5,,,CHLRE_02G098000V5,CHLRE_06G254100V5,CHLRE_02G103250V5,CHLRE_04G226950V5,,,CHLRE_09G387350V5,,,,,,5727414.0,,,,,,,5724176.0
CHLRE_02G115500V5,,,CHLRE_09G389000V5,,CHLRE_03G145967V5,,,CHLRE_02G098200V5,CHLRE_06G256650V5,CHLRE_02G103400V5,CHLRE_04G227200V5,,,CHLRE_09G387550V5,,,,,,5727204.0,,,,,,,5715933.0
CHLRE_02G115508V5,,,CHLRE_09G389089V5,,CHLRE_03G146047V5,,,CHLRE_02G098450V5,CHLRE_06G257000V5,CHLRE_02G103850V5,CHLRE_04G227450V5,,,CHLRE_09G387600V5,,,,,,5724499.0,,,,,,,5723626.0
CHLRE_02G115600V5,,,CHLRE_09G389100V5,,CHLRE_03G146107V5,,,CHLRE_02G098700V5,CHLRE_06G257200V5,CHLRE_02G103900V5,CHLRE_04G228350V5,,,CHLRE_09G387950V5,,,,,,5718949.0,,,,,,,5718221.0
CHLRE_02G115750V5,,,CHLRE_09G389150V5,,CHLRE_03G146267V5,,,CHLRE_02G098800V5,CHLRE_06G257550V5,CHLRE_02G104300V5,CHLRE_04G228600V5,,,CHLRE_09G388000V5,,,,,,5727421.0,,,,,,,5722490.0
CHLRE_02G116100V5,,,CHLRE_09G389250V5,,CHLRE_03G146507V5,,,CHLRE_02G099050V5,CHLRE_06G258150V5,CHLRE_02G104450V5,CHLRE_04G229250V5,,,CHLRE_09G388050V5,,,,,,5726114.0,,,,,,,5720606.0
CHLRE_02G116150V5,,,CHLRE_09G389300V5,,CHLRE_03G146527V5,,,CHLRE_02G099150V5,CHLRE_06G258583V5,CHLRE_02G104725V5,CHLRE_04G229300V5,,,CHLRE_09G388100V5,,,,,,5727912.0,,,,,,,5727668.0
CHLRE_02G116200V5,,,CHLRE_09G389400V5,,CHLRE_03G148300V5,,,CHLRE_02G099300V5,CHLRE_06G258733V5,CHLRE_02G105100V5,CHLRE_04G231614V5,,,CHLRE_09G388355V5,,,,,,5717872.0,,,,,,,5728957.0
CHLRE_02G116750V5,,,CHLRE_09G389500V5,,CHLRE_03G148350V5,,,CHLRE_02G099650V5,CHLRE_06G259550V5,CHLRE_02G105150V5,CHLRE_04G233102V5,,,CHLRE_09G388353V5,,,,,,5718370.0,,,,,,,5715195.0
CHLRE_02G116800V5,,,CHLRE_09G389650V5,,CHLRE_03G148850V5,,,CHLRE_02G099700V5,CHLRE_06G259800V5,CHLRE_02G105400V5,CHLRE_05G242300V5,,,CHLRE_09G388352V5,,,,,,5716570.0,,,,,,,5728520.0
CHLRE_02G116850V5,,,CHLRE_09G389750V5,,CHLRE_03G149800V5,,,CHLRE_02G099750V5,CHLRE_06G260650V5,CHLRE_02G105450V5,CHLRE_05G242550V5,,,CHLRE_09G388600V5,,,,,,5724266.0,,,,,,,5722233.0
CHLRE_02G116950V5,,,CHLRE_09G389900V5,,CHLRE_03G150151V5,,,CHLRE_02G099879V5,CHLRE_06G262850V5,CHLRE_02G105600V5,CHLRE_05G243451V5,,,CHLRE_09G388750V5,,,,,,5728187.0,,,,,,,5722711.0
CHLRE_02G117000V5,,,CHLRE_09G390000V5,,CHLRE_03G150251V5,,,CHLRE_02G100000V5,CHLRE_06G263000V5,CHLRE_02G106150V5,CHLRE_05G244050V5,,,CHLRE_09G389100V5,,,,,,5721940.0,,,,,,,5728895.0
CHLRE_02G117250V5,,,CHLRE_09G390050V5,,CHLRE_03G150300V5,,,CHLRE_02G100050V5,CHLRE_06G263550V5,CHLRE_02G106450V5,CHLRE_05G244850V5,,,CHLRE_09G389350V5,,,,,,5721315.0,,,,,,,5728069.0
CHLRE_02G118125V5,,,CHLRE_09G390100V5,,CHLRE_03G150900V5,,,CHLRE_02G100250V5,CHLRE_06G266500V5,CHLRE_02G106500V5,CHLRE_05G244900V5,,,CHLRE_09G389850V5,,,,,,5719519.0,,,,,,,5728681.0
CHLRE_02G118500V5,,,CHLRE_09G387060V5,,CHLRE_03G151200V5,,,CHLRE_02G100600V5,CHLRE_06G267350V5,CHLRE_02G106700V5,CHLRE_05G246551V5,,,CHLRE_09G390100V5,,,,,,5719644.0,,,,,,,5720533.0
CHLRE_02G118650V5,,,CHLRE_09G387097V5,,CHLRE_03G151600V5,,,CHLRE_02G101100V5,CHLRE_06G267500V5,CHLRE_02G106750V5,CHLRE_05G247950V5,,,CHLRE_09G387097V5,,,,,,5729094.0,,,,,,,5716787.0
CHLRE_02G118700V5,,,CHLRE_09G387134V5,,CHLRE_03G151650V5,,,CHLRE_02G101250V5,CHLRE_06G267650V5,CHLRE_02G106850V5,CHLRE_05G248200V5,,,CHLRE_09G387282V5,,,,,,5721991.0,,,,,,,5724605.0
CHLRE_02G118950V5,,,CHLRE_09G387282V5,,CHLRE_03G151750V5,,,CHLRE_02G101300V5,CHLRE_06G267850V5,CHLRE_02G107000V5,CHLRE_05G248300V5,,,CHLRE_09G387541V5,,,,,,5724894.0,,,,,,,5721396.0
CHLRE_02G119300V5,,,CHLRE_09G387393V5,,CHLRE_03G151800V5,,,CHLRE_02G101400V5,CHLRE_06G269150V5,CHLRE_02G107300V5,CHLRE_05G241631V5,,,CHLRE_09G387615V5,,,,,,5717691.0,,,,,,,5715194.0
CHLRE_02G119650V5,,,CHLRE_09G387467V5,,CHLRE_03G151950V5,,,CHLRE_02G101635V5,CHLRE_06G269350V5,CHLRE_02G107400V5,CHLRE_05G241636V5,,,CHLRE_09G387801V5,,,,,,5727164.0,,,,,,,5717420.0
CHLRE_02G119850V5,,,CHLRE_09G387541V5,,CHLRE_03G152150V5,,,CHLRE_02G102000V5,CHLRE_06G269450V5,CHLRE_02G107500V5,CHLRE_05G234639V5,,,CHLRE_09G387912V5,,,,,,5723480.0,,,,,,,5717110.0
CHLRE_02G120050V5,,,CHLRE_09G387578V5,,CHLRE_03G152250V5,,,CHLRE_02G102050V5,CHLRE_06G269801V5,CHLRE_02G107550V5,CHLRE_05G234654V5,,,CHLRE_09G388097V5,,,,,,5727425.0,,,,,,,5722130.0
